reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end,tax_score,score_band,filter_decision
PRT_1999_003,PRT,Portugal,1999,1995.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"The adoption of smart card technology enhances transaction efficiency and consumer convenience, contributing positively to economic activity.",high,Smart Card Initiative,,False,implemented,The smart card system has been successfully integrated into the market and is widely used.,high,False,1,"While innovative, the initiative is a narrower reform focused on technology adoption rather than a comprehensive policy change.",medium,"Portugal has been a pioneer in the large-scale use of smart cards as electronic purses, which have gained increased acceptance by consumers and facilitated electronic transactions.",Portugal has been a pioneer in the large-scale use of smart cards as electronic purses.,98.0,98.0,0.0,drop,drop_rule_based
PRT_1998_003,PRT,Portugal,1998,1997.0,1996.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,private,adoption,growth_supporting,Facilitating access to finance for small firms is expected to enhance their capacity for innovation and growth.,high,Mateus Plan for SMEs,Loan Guarantees for SMEs,False,implemented,The Mateus plan has been in effect since 1997.,high,False,2,The plan represents a significant support mechanism for SMEs but is not a structural reform.,medium,"The government introduced the Mateus plan, which provides limited and conditional guarantees for medium-term loans to small firms at preferential interest rates, aimed at modernising small and medium-sized enterprises.","To help restructuring, the government in February 1997 introduced limited and conditional guarantees for medium-term loans extended by banks to small firms at preferential interest rates.",103.0,103.0,0.0,drop,drop_rule_based
PRT_2001_002,PRT,Portugal,2001,1998.0,,,,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,Improving employability and fostering entrepreneurship is expected to enhance the labor market and contribute to economic growth.,high,National Employment Initiative,,False,implemented,The National Action Plan has been executed and is in effect.,high,True,3,The National Action Plan represents a significant structural change in employment policy.,high,"Portugal introduced a National Action Plan for Employment in 1998, aimed at improving employability, fostering entrepreneurship, enhancing adaptability, and promoting equal opportunities in the labor market.","In 1998, Portugal introduced a National Action Plan for Employment... to improve employability; to foster a climate favourable to entrepreneurship; to enhance workers’ and business adaptability; and to promote equal opportunities.",,,0.0,drop,drop_rule_based
PRT_2001_005,PRT,Portugal,2001,2000.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public,adoption,growth_supporting,Enhancing ICT competitiveness and access is expected to foster innovation and economic growth.,high,ICT Initiatives,,False,implemented,The initiatives have been launched and are currently operational.,high,False,2,"While important for the ICT sector, these initiatives are not as transformative as major reforms.",medium,The 'New National Electronic Trade Initiative' and 'Internet Initiative' were launched to enhance ICT sector competitiveness and increase internet access across Portugal.,The 'Internet Initiative' sets out a number of objectives: to connect all schools to the Internet by the end of 2001; to reach a penetration rate of 50 per cent of the population by 2003.,,,0.0,drop,drop_rule_based
PRT_2004_012,PRT,Portugal,2004,2002.0,2003.0,explicit,high,2003.0,explicit,high,,explicit,high,innovation,other,,,public,unknown,growth_supporting,"The reform aims to improve efficiency and health outcomes in the health care system, which can lead to better health status and productivity in the population.",high,2002 Health Care System Reform,,False,implemented,New legislation has been approved and is in force.,high,True,3,"This reform represents a structural change in the health care system, aiming for irreversible improvements in efficiency and health outcomes, which are critical for the economy.",high,"A comprehensive reform of the health care system was undertaken in 2002, aiming to create a 'big bang' in the health sector by separating functions of regulation, financing, and provision of health care, and introducing new models of financing and management.","A comprehensive reform of the health care system was undertaken in 2002... New legislation has been approved separating functions of regulation, financing and provision of health care.",138.0,139.0,0.0,drop,drop_rule_based
PRT_2004_013,PRT,Portugal,2004,2002.0,,,,2002.0,explicit,high,,explicit,high,innovation,other,,,public,unknown,growth_supporting,"The reform aims to enhance hospital management and efficiency, potentially leading to better health outcomes and reduced costs in the long run.",medium,2002 Hospital Sector Reform,Transformation of Public Hospitals,False,implemented,The transformation of public hospitals into public corporations started to operate in 2003.,high,True,3,"This reform represents a significant structural change in the management of public hospitals, aiming to improve efficiency and service quality across the healthcare system.",high,"An in-depth reform of the hospital sector was launched in 2002, introducing new forms of management to improve efficiency and quality of service, including the transformation of public hospitals into public corporations.","An in-depth reform of the hospital sector was launched in 2002, introducing new forms of management, so as to improve efficiency and quality of service.",145.0,145.0,0.0,drop,drop_rule_based
PRT_2004_001,PRT,Portugal,2004,2003.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"The targeted tax breaks are designed to stimulate private investment, which can enhance productivity and economic growth.",high,Productivity and Growth Programme,Incentive Regime for Capital Formation,True,implemented,The new incentive regime was launched in mid-2003.,high,False,2,"The introduction of targeted tax breaks represents a significant change in the approach to fostering investment, although it is part of a broader programme.",medium,"A new incentive regime was launched in mid-2003 to foster capital formation, including through targeted tax breaks, aimed at improving the business climate and encouraging investment.","A new incentive regime was launched in mid-2003 to foster capital formation, including through targeted tax breaks.",14.0,14.0,0.0,drop,drop_rule_based
PRT_2006_002,PRT,Portugal,2006,2004.0,,,,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,"By enhancing the education and skills of the workforce, the initiative is expected to improve employability and productivity, thereby supporting economic growth.",high,Novas Oportunidades Initiative,,False,implemented,The initiative has been actively implemented to address low education levels.,high,True,3,"This initiative represents a significant structural change in the education system aimed at improving the overall skill level of the population, which is crucial for economic development.",high,"The Novas Oportunidades initiative aims to improve the education levels of the Portuguese labor force by increasing school enrollment and diversifying education streams, targeting both school-age children and adults.",The Novas Oportunidades initiative aims at overcoming the low levels of education of the labour force.,,,0.0,drop,drop_rule_based
PRT_2008_001,PRT,Portugal,2008,2005.0,,,,,,,,explicit,high,innovation,human_capital,knowledge_transfer,,public_private,applied,growth_supporting,"By enhancing the skills of the workforce, the initiative supports productivity and innovation in the economy.",high,Novas Oportunidades Initiative,Skills Upgrade Programme,True,implemented,The programme has been actively providing learning opportunities since its launch.,high,True,3,The initiative represents a significant structural change in the approach to adult education and skills development.,high,"The Novas Oportunidades initiative aims to upgrade the competences and skills of the Portuguese population by providing learning opportunities to adults with low educational attainment and addressing poor performance in the education system, particularly for at-risk youth.",The government’s strategy to upgrade competences and provide the skills that are needed in the labour market is centred around the NovasOportunidades initiative.,18.0,18.0,0.0,drop,drop_rule_based
PRT_1999_001,PRT,Portugal,1999,2006.0,1999.0,explicit,high,,,,,explicit,high,innovation,human_capital,research_infrastructure,,public,applied,growth_supporting,"Enhancing access to technology and increasing budget allocations for R&D are expected to improve educational outcomes and technological integration, thereby supporting economic growth.",high,Human Capital and Infrastructure Development,Internet Access and Budget Increase,True,implemented,The reforms have been put into action as part of the government's ongoing efforts to enhance educational and technological outcomes.,high,True,3,"The reforms involve significant structural changes aimed at improving human capital and infrastructure, which are critical for long-term economic development.",high,"The Ministry for Science and Technology is increasing access to the Internet in public and private schools and vocational schools, while also implementing a national plan for economic and social development to enhance human capital and infrastructure. Additionally, the government has increased the budget allocated to the Ministry, recognizing the importance of human resources for the development of R&D and technology diffusion.","The government has prepared a national plan for economic and social development to 2006, that aims at overcoming, within one generation, the economic and social gaps vis-a-vis European partners.",20.0,20.0,-3.0,drop,drop_rule_based
PRT_2006_007,PRT,Portugal,2006,2006.0,2006.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public_private,applied,growth_supporting,Enhancing innovation activities and firm linkages is expected to boost productivity and economic growth.,high,2006 Innovation Stimulus Plan,,False,announced,The government is planning to put in place measures to stimulate innovation.,high,True,3,"This reform represents a significant shift in policy aimed at enhancing innovation, which is crucial for economic modernization and competitiveness.",high,"The government plans to stimulate innovation by enhancing the effectiveness of existing tax incentives, strengthening links between businesses and public research institutions, and creating a competitive environment for innovative firms.",The chapter also examines the recent government plan to stimulate innovation and argues that policies should focus on ensuring the effectiveness of the existing tax incentives.,95.0,95.0,0.0,drop,drop_rule_based
PRT_2006_010,PRT,Portugal,2006,2006.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"Enhances access to capital for small innovative firms, facilitating their growth and contribution to the economy.",high,2006 SME Financing Framework,FINICIA Initiative,True,implemented,The government established a new framework for SME access to finance.,high,False,2,"The initiative addresses a critical barrier for small firms in accessing finance, which is essential for their innovation and growth.",medium,"The Portuguese government established a new framework for SME access to finance in early 2006, aimed at improving access to financing for small firms, particularly in their early stages.",In early 2006 the government established a new framework for SME access to finance.,112.0,112.0,0.0,drop,drop_rule_based
PRT_2017_005,PRT,Portugal,2017,2017.0,2016.0,explicit,high,2016.0,explicit,high,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"The ACE is designed to reduce corporate leverage and encourage new equity investments, which can enhance business growth and innovation.",high,Raising Business Investment,Corporate Equity Tax Allowance,False,implemented,Legislative changes came into effect in January 2017.,high,True,3,"The ACE represents a significant structural change in corporate taxation aimed at enhancing investment, which is crucial for economic growth.",high,"Portugal's new tax allowance for corporate equity (ACE) aims to stimulate new investment by applying only to new equity investments, lifting previous restrictions that limited its effectiveness.",These legislative changes have also included the establishment of a tax allowance for corporate equity (ACE).,81.0,81.0,0.0,drop,drop_rule_based
PRT_2019_007,PRT,Portugal,2019,2017.0,2017.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,adoption,growth_supporting,"The strategy aims to enhance digital capabilities in firms, which can lead to increased productivity and competitiveness in global markets.",high,Indústria 4.0 Strategy,,False,implemented,The strategy was launched in 2017 with allocated funding.,high,True,3,"This strategy represents a significant shift towards digital transformation in the economy, with substantial funding and clear targets for enhancing competitiveness.",high,"The government launched the 'Indústria 4.0' national strategy aimed at digitising the economy, with goals to increase e-commerce usage and ICT exports significantly by 2020.","In 2017, the government launched 'Indústria 4.0', a national strategy for the digitisation of the economy.",92.0,92.0,0.0,drop,drop_rule_based
PRT_2021_009,PRT,Portugal,2021,2020.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"By increasing the benefits for start-ups and SMEs, the reform encourages investment in R&D, which can lead to innovation and economic growth.",high,SIFIDE Tax Credit Enhancement,,False,implemented,The tax credit system has been updated with new benefits for eligible firms.,high,False,2,"The enhancement of the SIFIDE tax credit system represents a significant improvement in support for R&D among start-ups and SMEs, which is crucial for fostering innovation.",medium,"The tax credit system SIFIDE has been enhanced to provide more benefits for start-ups and SMEs, including a significant increase in the base rate and coverage of salaries for PhDs hired by companies.",The tax credit system SIFIDE includes more benefits for start-ups and SMEs (a 15% increase of the Base Rate - 32.5% to 47.5%); a 120% coverage of the salaries of PhDs hired by companies.,67.0,67.0,0.0,drop,drop_rule_based
PRT_2021_010,PRT,Portugal,2021,2020.0,2019.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"Enhances the digital capabilities of SMEs, facilitating their participation in e-commerce and improving overall productivity.",high,Comércio Digital Program,,False,implemented,The program was ramped up to support SMEs during the pandemic.,high,False,2,"The program represents a significant effort to enhance the digital infrastructure for SMEs, which is crucial for their growth and competitiveness.",medium,"The Portuguese government strengthened public support for e-commerce through the Comércio Digital program, which includes incentives for SMEs to establish an online presence and improve digital skills.","The government strengthened public support to e-commerce by ramping up the program, Comércio Digital, launched in 2019.",75.0,75.0,0.0,drop,drop_rule_based
PRT_2021_012,PRT,Portugal,2021,2020.0,2020.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"The plan is expected to enhance digital capabilities, which can lead to increased productivity and innovation across various sectors.",high,Action Plan for Digital Transition,,False,implemented,The Action Plan was approved in April 2020 and is currently being implemented.,high,True,3,"The Action Plan represents a comprehensive approach to digital transformation, addressing multiple sectors and aiming for systemic change in how digital initiatives are coordinated.",high,Portugal's Action Plan for Digital Transition aims to create synergies between various digital initiatives and ensure effective implementation of digital transformation strategies across sectors.,"The Action Plan for Digital Transition, approved in April 2020, aims at identifying priorities and creating synergies between different initiatives.",,,-2.0,drop,drop_rule_based
PRT_2021_013,PRT,Portugal,2021,2020.0,2020.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,"By improving digital skills, the initiative is expected to enhance the workforce's ability to engage in R&D and innovation activities.",high,INCoDe.2030 Initiative,,False,implemented,The initiative is ongoing and aims to broaden digital literacy and employability.,high,False,2,"The initiative is significant in enhancing the digital skills of the workforce, which is crucial for innovation and R&D participation.",medium,"The national initiative INCoDe.2030 aims to broaden digital literacy and promote employability in digital technologies, enhancing participation in R&D networks.","The national initiative on digital skills, INCoDe.2030, aims at broadening digital literacy, promoting employability and professional training in digital technologies.",79.0,79.0,0.0,drop,drop_rule_based
PRT_2021_020,PRT,Portugal,2021,2021.0,2021.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"By enhancing venture capital availability, this initiative is expected to facilitate investment in innovative firms, thereby promoting economic growth.",high,Portugal TECH Initiative,Portugal TECH II,True,announced,The initiative Portugal TECH II was launched in 2021 to support the venture capital industry.,high,False,2,"This initiative is significant as it aims to address the funding gap for technology-based companies, which is crucial for their growth and innovation.",medium,"The initiative Portugal TECH II, launched in 2021, aims to support the development of the venture capital industry and attract private and institutional capital for investment in technology-based companies in Portugal.",The initiative Portugal TECH II launched in 2021 aims to support the development of the venture capital industry and to attract private and institutional capital for investment in technology-based companies.,106.0,106.0,0.0,drop,drop_rule_based
PRT_2021_016,PRT,Portugal,2021,2023.0,2021.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,Providing digital training to unemployed individuals enhances their employability and supports the transition to a digital economy.,high,Recovery and Resilience Plan,Digital Guarantee initiative,True,implemented,"It covered 52,500 people in 2020.",high,False,2,"This initiative is a significant step towards addressing unemployment through digital skills training, which is essential for adapting to the evolving job market.",medium,"The 'Digital Guarantee' initiative aims to ensure that all unemployed individuals receive a digital training offer appropriate to their qualifications and skills profile by 2023, having already covered 52,500 people in 2020.","The 'Digital Guarantee' aims to ensure that, by 2023, all unemployed people receive a digital training offer appropriate to their level of qualification and skills profile.",,,-2.0,drop,drop_rule_based
PRT_2023_005,PRT,Portugal,2023,2026.0,2023.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,adoption,growth_supporting,"The investments are expected to improve healthcare services and efficiency, contributing positively to public health and economic productivity.",high,Health Care Infrastructure Investment,Health Data Infrastructure Investment,False,announced,The investment plans have been announced as part of the health care reform strategy.,high,True,3,"The reform represents a significant investment in health infrastructure, which is critical for improving healthcare delivery.",high,"Portugal plans to invest EUR 466 million in primary health care services by mid-2026, which includes building new primary care centres and refurbishing existing ones to enhance service capacity. Additionally, there is an investment in new hardware and software for health workers to standardize public information systems and improve access to health data, aiming to enhance digital healthcare technologies.","The welcome investments planned under the RRP notably include new hardware and software for health workers, the standardisation of the public information systems and better access to data.",101.0,101.0,-2.0,drop,drop_rule_based
PRT_2004_002,PRT,Portugal,2004,,,,,,,,,,,innovation,innovation_instruments,,,private,adoption,growth_supporting,"By enabling more efficient restructuring of failing businesses, the reform can enhance resource allocation and productivity in the economy.",high,Productivity and Growth Programme,Bankruptcy Law Reform,True,legislated,The reform of the Bankruptcy Law has been approved.,high,False,2,"The reform addresses a critical aspect of the business environment, although it is part of a broader set of reforms.",medium,"The reform of the Bankruptcy Law has been approved and is expected to facilitate the restructuring of businesses in trouble, which is crucial for improving the overall business environment.","The reform of the Bankruptcy Law, which was urgently needed, has been approved and should now be speedily implemented.",14.0,14.0,0.0,drop,drop_rule_based
PRT_2006_005,PRT,Portugal,2006,,2006.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"Strengthening links between firms and research institutions, along with effective tax incentives, is expected to foster innovation and improve economic performance.",high,2006 Innovation Enhancement Initiative,,False,announced,The government has outlined plans to enhance innovation through better collaboration and tax incentives.,high,True,3,"This reform is a major initiative aimed at significantly improving the innovation landscape in Portugal, which is essential for economic growth.",high,The government plans to enhance innovation in firms and research institutions by developing stronger links between them and ensuring the effectiveness of tax incentives.,Innovation in firms and research institutions should be enhanced by developing the links between them and by ensuring the effectiveness of tax incentives.,35.0,35.0,0.0,drop,drop_rule_based
PRT_2006_012,PRT,Portugal,2006,,,,,,,,,,,innovation,human_capital,,,public_private,applied,growth_supporting,"By enhancing the skills of young graduates and improving managerial capacity, the initiative is expected to boost productivity and innovation in small enterprises.",high,Youth Employment and Training Initiative,,False,announced,The programme GERIR aims at improving managerial capacity and competitiveness of micro and small enterprises through the provision of a mix of training and consultancy services.,high,False,2,"This reform is significant as it targets the development of human capital in small enterprises, which are crucial for economic growth and innovation.",medium,The government is reformulating its training programmes to enhance the employability of young graduates and improve managerial capacity in small enterprises.,"The programme GERIR, introduced in 2002, aims at improving managerial capacity and competitiveness of micro and small enterprises through the provision of a mix of training and consultancy services.",116.0,116.0,-3.0,drop,drop_rule_based
PRT_2017_010,PRT,Portugal,2017,,,,,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,Enhancing collaboration between academia and industry is expected to lead to increased innovation and productivity through better commercialization of research.,high,R&D Collaboration Enhancement Initiative,,False,announced,The recommendation to strengthen links between research and business was made as part of the survey's findings.,high,False,2,"This reform addresses a significant barrier to innovation in Portugal by promoting collaboration, which is crucial for enhancing the country's R&D performance.",medium,"Portugal aims to strengthen the links between research and the business sector by providing better incentives for academics to cooperate with industry, addressing the low level of collaboration that limits innovation commercialization.",Strengthen the links between research and the business sector through better incentives for academics to cooperate with industry.,134.0,134.0,0.0,drop,drop_rule_based
PRT_2021_003,PRT,Portugal,2021,,2021.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,"By providing equity and quasi-equity financing, the initiative aims to enhance the capitalisation of firms, thereby fostering investment and innovation.",high,Recovery and Resilience Plan,National Promotional Bank,False,announced,The package of financial instruments to support firms’ capitalisation and investment envisaged under the Recovery and Resilience Plan includes the development of the National Promotional Bank.,high,True,3,"The establishment of a National Promotional Bank represents a significant structural change in the financing landscape for firms, aiming to enhance their capitalisation and support innovation.",high,"The Recovery and Resilience Plan includes the development of the National Promotional Bank, Banco de Fomento, which will manage EUR 1.3 billion to invest in viable firms through equity and quasi-equity financing.",The package under the Plan also includes a reform of the capital market for promoting the capitalisation of non-financial companies with particular emphasis on investment firms.,31.0,31.0,-2.0,drop,drop_rule_based
PRT_2021_014,PRT,Portugal,2021,,2017.0,explicit,high,,,,,,,innovation,human_capital,,,public,unknown,growth_supporting,Improving digital skills is essential for enhancing employability and fostering innovation in the digital economy.,high,Digital Competences Initiative,,False,implemented,The initiative has been launched and is ongoing.,high,False,2,"The initiative addresses a critical area of human capital development, with potential long-term benefits for the workforce and innovation capacity.",medium,"The Portuguese National Initiative on Digital Competences 2030 (INCoDe.2030) aims to broaden digital literacy, promote employability, and raise participation in R&D networks, addressing significant skills gaps in the population.","The Portuguese National Initiative on Digital Competences 2030 (INCoDe.2030) supports the development of a wide range of skills, from basic digital literacy to software development.",90.0,90.0,-3.0,drop,drop_rule_based
PRT_2021_017,PRT,Portugal,2021,,2021.0,explicit,high,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,Enhancing digital skills is expected to improve workforce productivity and adaptability in a rapidly changing technological landscape.,high,Digital Skills Development Initiative,,False,announced,Portugal plans to allocate EU funds to support employee and business digital training.,high,False,2,"The initiative addresses a critical gap in digital skills training, which is essential for enhancing the employability of the workforce and supporting economic growth.",medium,"Portugal plans to allocate EU funds to support employee and business digital training, particularly in areas related to artificial intelligence, to enhance the digital skills of the workforce.",Portugal plans to allocate EU funds to support employee and business digital training in these areas.,97.0,97.0,0.0,drop,drop_rule_based
PRT_2021_018,PRT,Portugal,2021,,2021.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,private,adoption,growth_supporting,"By improving digital skills and strategies among SMEs, the project is expected to enhance their competitiveness and productivity.",high,SME Digital Transformation Initiative,Dinamizar Project,True,announced,The 'Dinamizar' project that offers on-the-job training and consultancy services to SMEs.,high,False,2,"The project represents a significant effort to support SMEs in their digital transformation, which is crucial for their growth and adaptation to market changes.",medium,"The 'Dinamizar' project offers on-the-job training and consultancy services to SMEs, aiming to enhance their digital skills and implement digital strategies.",The ‘Dinamizar’ project that offers on-the-job training and consultancy services to SMEs includes programmes for firms that want to implement digital strategies.,101.0,101.0,-3.0,drop,drop_rule_based
SVK_1996_002,SVK,Slovak Republic,1996,1993.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public,unknown,growth_supporting,"The establishment of NADSME is aimed at fostering the growth of SMEs, which are crucial for economic development and innovation.",high,SME Development Initiatives,,False,implemented,The agency has been established and is operational.,high,True,3,This reform represents a significant structural change in support of SMEs.,high,The Slovak government established the National Agency for the Development of Small and Medium Enterprises (NADSME) in February 1993 to promote the growth and importance of SMEs in the economy.,"The development of SMEs has become an important policy issue and, namely, led to the creation in February 1993 of the National Agency for the Development of Small and Medium Enterprises (NADSME).",,,-2.0,drop,drop_rule_based
SVK_1996_001,SVK,Slovak Republic,1996,1996.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public,adoption,growth_supporting,"These reforms are designed to enhance competition and support the financing needs of enterprises, which can lead to increased productivity and innovation in the banking sector.",high,Banking Sector Reforms,Agency for Industrial Development and Revitalisation,False,implemented,The reforms have been enacted and are currently in force.,high,False,2,The reforms significantly impact the banking sector but do not constitute a major overhaul.,medium,"The Slovak government implemented several reforms in the banking sector, including an amendment to the Banking Act in January 1996 to enhance competitiveness, the establishment of the Agency for Industrial Development and Revitalisation (AIDR) in 1995 to provide consultancy services, and the creation of the Slovak Credit Institute (SUU) to support enterprise financing needs. Additionally, a Deposit Security Fund was established in March 1996 to guarantee deposits and enhance competition.","This agency will provide consultancy services in technological development, foreign trade, marketing and banking to industries in the process of restructuring.",,,-3.0,drop,drop_rule_based
SVK_1999_001,SVK,Slovak Republic,1999,1996.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"The fund aims to promote local industries and infrastructure, which can enhance regional economic development and reduce disparities.",high,Regional Development Strategy,Regional Development Fund,False,implemented,The Office for Strategy has been operational since 1995.,high,True,3,"This reform represents a structural change in regional policy management, aiming to address regional disparities through targeted funding and support.",high,"The Slovak government established the Office for Strategy of the Development of the Society, Science and Technology, which is responsible for designing regional policy and overseeing the Regional Development Fund to support various regional development projects.","Since 1995, regional development in Slovakia has been the responsibility of the Office for Strategy of the Development of the Society, Science and Technology of the Slovak Republic.",127.0,127.0,-3.0,drop,drop_rule_based
SVK_2004_002,SVK,Slovak Republic,2004,2004.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,private,unknown,growth_supporting,"Lowering tax rates and eliminating dividend taxes incentivizes business creation and self-employment, fostering economic growth.",high,Tax Reform Package,Comprehensive Tax Reform,True,implemented,The tax reform has been successfully implemented.,high,True,3,The reform represents a significant overhaul of the tax system aimed at enhancing economic activity.,high,"A comprehensive tax reform launched in 2004 cuts the income tax rate on both wages and profits to 19%, eliminates taxation of dividends, and enhances incentives for entrepreneurship and work, thereby improving the transparency of the tax system.","A comprehensive tax reform has been launched to enhance incentives for entrepreneurship and work, increasing the transparency of the tax system, and reducing distortions from exemptions and double taxation.",12.0,12.0,0.0,drop,drop_rule_based
SVK_2005_011,SVK,Slovak Republic,2005,2005.0,,,,,,,,explicit,high,innovation,startup_ecosystem,,,public,adoption,growth_supporting,Enhancing labour mobility can lead to a more efficient allocation of resources and boost overall productivity growth.,high,2005 Labour Mobility Initiative,Housing Policy Reform,False,implemented,The transaction tax was simplified and eliminated as of January 2005.,high,False,2,"The reform addresses a significant barrier to labour mobility, which is crucial for adapting to structural changes in the economy.",medium,A new housing policy was introduced to improve inter-regional labour mobility by simplifying the transaction tax on house sales and providing a lump benefit for those relocating for work.,"Some steps have already been taken to improve labour mobility. Importantly, the transaction tax on house sales was simplified to a flat rate of 3% from January 2004 and eliminated completely as of January 2005.",84.0,84.0,0.0,drop,drop_rule_based
SVK_2010_007,SVK,Slovak Republic,2010,2014.0,2008.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,unknown,growth_supporting,"By improving the efficiency of tax collection, the reform is expected to enhance public sector productivity and free up resources for other growth-enhancing initiatives.",high,UNITAS Revenue Integration Reform,UNITAS Phase I,True,implemented,The first stage of the UNITAS project is to be implemented by 2013.,high,True,3,"The UNITAS project represents a significant overhaul of the revenue collection system, aiming for substantial efficiency gains and improved public sector performance.",high,"The Slovak authorities intend to increase the efficiency of the revenue system by moving to integrated revenue collection under the UNITAS project, which aims to merge tax and customs administrations and establish a new system for managing government revenues.","The first stage, UNITASI, is to merge the existing tax and customs administrations and to establish a new system for the management and organisation of the collection of government revenues.",,,0.0,drop,drop_rule_based
SVK_2017_006,SVK,Slovak Republic,2017,2015.0,,,,2015.0,explicit,high,,explicit,high,innovation,human_capital,,,public_private,applied,growth_supporting,Enhancing work-based learning is expected to improve the skills of the workforce and support innovation.,high,Apprenticeship Reform,Dual Apprenticeship System,True,implemented,The dual apprenticeship system has been successfully launched.,high,True,3,"This reform significantly enhances the vocational education system, which is crucial for building human capital.",high,"The Slovak government has launched a reform to support more work-based learning through a dual apprenticeship system, enhancing collaboration between employers and vocational schools.","In 2015 the National Council approved the New Act on Vocational Education and Training, which introduces the provision of VET in a dual system based on collaboration between employers and vocational schools.",76.0,76.0,0.0,drop,drop_rule_based
SVK_2019_005,SVK,Slovak Republic,2019,2018.0,2018.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,applied,growth_supporting,"By facilitating the recruitment of skilled workers, the reform aims to enhance the labor supply, which is crucial for innovation and productivity in the economy.",high,Skilled Worker Recruitment Reform,,False,implemented,The facilitated procedure for hiring skilled workers has been in place since May 2018.,high,False,2,"This reform addresses a significant issue in the labor market by improving the hiring process for skilled workers, which is essential for meeting the demands of a changing economy.",medium,"The Slovak government has implemented a facilitated procedure for hiring skilled workers from non-EU/EEA countries, aimed at addressing labor shortages in specific occupations. This includes exemptions from labor market tests for jobs in areas with low unemployment and a streamlined process for issuing work permits.",Since May 2018 a facilitated procedure - including a labour market test exemption - is in place for occupations in shortage in districts where unemployment is below 5%.,140.0,140.0,0.0,drop,drop_rule_based
SVK_2019_008,SVK,Slovak Republic,2019,2018.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public,unknown,growth_supporting,"By streamlining administrative processes, the initiative reduces the burden on businesses, encouraging innovation and investment.",high,Administrative Simplification Initiative,Once is Enough initiative,False,implemented,The initiative was launched and is currently in effect.,high,False,2,"This initiative represents a significant step towards reducing bureaucratic hurdles, which can enhance the business environment and stimulate innovation.",medium,"The Slovak government launched the 'Once is Enough' initiative to reduce red tape by ensuring that individuals and enterprises do not need to submit documents already held by the State, effective from July 2018.","The government launched the 'Once is Enough' initiative, which uses links between the administration’s different databases to ensure that... individuals and enterprises are no longer required to submit printouts of any documents already in the State’s possession.",,,0.0,drop,drop_rule_based
SVK_2019_007,SVK,Slovak Republic,2019,2021.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public,basic,growth_supporting,Enhancing the quality of public research is expected to lead to better research outputs and increased innovation capacity in the economy.,high,2021 Public Research Quality Reform,,False,announced,The government launched an ambitious reform aiming to address these shortcomings.,high,True,3,"This reform represents a significant overhaul of the public research quality assurance system, which is critical for improving research outputs and enhancing Slovakia's innovation landscape.",high,The Slovak government launched a reform to improve the quality assurance system in public-sector research and align it with international standards.,The government recently launched an ambitious reform aiming to address these shortcomings and align the quality assurance system with international standards.,148.0,148.0,-2.0,drop,drop_rule_based
