reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end,event_id,n_mentions,mention_survey_years,mention_ids
NLD_2014_011,NLD,Netherlands,2014,2014.0,2013.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"This initiative aims to leverage private investment in innovative start-ups, enhancing their growth potential and contribution to the economy.",high,SME+ Innovation Fund,Early Stage Instrument and Co-Investment Facility,True,announced,The government has announced the addition of an early stage instrument and a co-investment facility for business angels.,high,False,2,"This addition enhances the existing SME+ Innovation Fund, providing targeted support for early-stage innovative firms.",medium,"The government announced an addition to the SME+ Innovation Fund, introducing an early stage instrument and a co-investment facility for business angels to support innovative start-ups.","Recently, the government has announced an addition to the SME+ Innovation Fund of an early stage instrument and a co-investment facility for business angels.",101.0,101.0,EVT_NLD_2014.0_1863,1,2014,NLD_2014_011
NLD_2016_006,NLD,Netherlands,2016,2015.0,,,,,,,,explicit,high,innovation,rd_funding,,,public_private,applied,growth_supporting,"Increased funding for innovation in SMEs is expected to enhance productivity and competitiveness, contributing positively to economic growth.",high,SME Innovation Promotion Regions and Top Sectors Programme,,False,implemented,"The programme is funded by the central government and regions, providing substantial subsidies to stimulate innovation.",high,True,3,"This reform represents a significant investment in innovation, targeting SMEs, which are crucial for economic growth and job creation.",high,"The Netherlands is stepping up investments in innovation and R&D to maintain its competitive edge, with a focus on enhancing support for small and medium-sized enterprises (SMEs) through the SME Innovation Promotion Regions and Top Sectors programme, which provides over EUR 50 million in subsidies.",The programme is funded by the central government and the regions and provides more than EUR 50 million in subsidies to stimulate innovation by small and medium-sized enterprises (SMEs) across provincial borders.,,,EVT_NLD_2015_0872,1,2016,NLD_2016_006
NLD_2018_002,NLD,Netherlands,2018,2019.0,2018.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"Investment in research infrastructure supports R&D activities, leading to enhanced innovation capabilities.",high,Research Infrastructure Investment,Research Infrastructure Funding,True,announced,The funding has been announced by the government.,high,False,2,The funding increase is significant but not as transformative as the overall R&D funding increase.,medium,The government plans to provide EUR 100 million of additional funding on research infrastructure in 2018 and 2019 to support innovation and R&D activities.,The government plans to provide EUR 100 million (0.01% of GDP) of additional funding on research infrastructure in 2018 and 2019.,44.0,44.0,EVT_NLD_2019.0_1865,1,2018,NLD_2018_002
NLD_2018_001,NLD,Netherlands,2018,2020.0,2018.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public_private,applied,growth_supporting,Increased funding for R&D and support for SMEs enhances innovation capacity and productivity.,high,R&D Funding Enhancement,Public R&D Funding Increase,True,announced,The reform has been announced in the Coalition Agreement.,high,True,3,"The reform represents a significant increase in public R&D funding, which is a structural change.",high,"The Coalition Agreement has announced an increase in spending on public support for R&D of up to EUR 400 million per year by 2020, aimed at strengthening innovation performance. Additionally, the government plans to broaden access to academic research and increase the share of direct innovation grants to SMEs, enhancing their capacity for R&D.",The Coalition Agreement has announced an increase in spending on public support for R&D of up to EUR 400 million (0.05% of GDP) per year by 2020.,44.0,44.0,EVT_NLD_2020.0_1866,1,2018,NLD_2018_001
NLD_2021_009,NLD,Netherlands,2021,2020.0,,,,,,,,explicit,high,innovation,rd_funding,,,public_private,applied,growth_supporting,This joint funding initiative is expected to enhance collaborative research efforts and drive innovation across key sectors.,high,Knowledge and Innovation Covenant,,False,implemented,The government has committed substantial funding for collaborative research and innovation.,high,True,3,"This covenant represents a structural change in funding for innovation, fostering collaboration between public and private sectors.",high,"The Dutch government has concluded a Knowledge and Innovation Covenant 2020-23, committing EUR 3 billion per year for collaborative research and innovation, matched by EUR 2 billion from private funds.",The government has concluded a Knowledge and Innovation Covenant 2020-23 with public and private partners.,88.0,88.0,EVT_NLD_2020_0877,1,2021,NLD_2021_009
NLD_2021_010,NLD,Netherlands,2021,2021.0,,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,Investments in R&D and innovation are expected to enhance productivity and long-term economic growth.,high,National Growth Fund,,False,implemented,The fund started operating in 2021 to support various sectors.,high,True,3,This fund represents a significant investment aimed at enhancing the overall productivity and innovation landscape in the Netherlands.,high,"The Dutch authorities launched a EUR 20 billion National Growth Fund to boost productivity through investments in education, infrastructure, and R&D and innovation.","Dutch authorities launched a EUR 20 billion National Growth Fund, which started operating in 2021, to boost productivity through investments in education, infrastructure, and R&D and innovation.",89.0,89.0,EVT_NLD_2021_0876,5,"2021,2023,2025","NLD_2021_007,NLD_2021_001,NLD_2021_010,NLD_2023_004,NLD_2025_006"
NLD_2025_018,NLD,Netherlands,2025,2023.0,,,,,,,,explicit,high,innovation,sectoral_rd,,,public,applied,growth_supporting,"This initiative aims to foster innovation in sustainable technologies, which can enhance productivity and create new market opportunities.",high,2023 Circular Economy Initiative,Top Sectors Programme Enhancement,True,implemented,The government is actively supporting R&D in circular technologies through its existing programmes.,high,False,2,"This enhancement builds on existing frameworks to address sustainability challenges, making it a significant but not transformative change.",medium,"The Dutch government is enhancing its mission-driven 'Top Sectors' programme and Innovation Policy to support R&D in circular technologies, including recycling and waste valorisation.",The government’s mission-driven 'Top Sectors' programme and Innovation Policy already support Research and Development (R&D) in circular technologies.,114.0,114.0,EVT_NLD_2023_0884,2,2025,"NLD_2025_018,NLD_2025_019"
NLD_2025_010,NLD,Netherlands,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public,commercialization,growth_supporting,"Increasing capital for Invest-NL is expected to enhance support for innovative firms and startups, fostering economic growth.",high,2024 Innovation Support Package,Invest-NL Capital Increase,False,announced,The government announced a capital increase to Invest-NL to support innovation.,high,False,2,"While significant, the increase in capital is part of ongoing support for innovation rather than a complete overhaul of the system.",medium,"The Dutch government plans to increase capital by EUR 1.0 billion to the state-owned investment fund Invest-NL, aimed at boosting innovation and supporting startups.",Innovation: EUR 1.0 billion capital increase to state-owned investment fund Invest-NL.,36.0,36.0,EVT_NLD_2024.0_1871,1,2025,NLD_2025_010
NLD_2025_012,NLD,Netherlands,2025,2024.0,2024.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"Increased investment in innovation is expected to enhance productivity and competitiveness in the green transition, supporting long-term economic growth.",high,2024 Climate and Energy Policy Agenda,,False,announced,The government has outlined plans to increase public investment in innovation as part of the updated climate policy.,high,True,3,"This reform represents a significant shift in public investment strategy towards innovation, crucial for achieving climate goals and enhancing economic resilience.",high,"The Netherlands is focusing on enhancing its climate and energy policy agenda to meet its 2030 GHG emission reduction targets, which includes increasing public investment in knowledge, skills, and innovation.","Reconsider proposed cuts to public spending on education and on research and development, and instead increase cost-effective public investment in knowledge, skills, and innovation.",18.0,18.0,EVT_NLD_2024.0_1872,1,2025,NLD_2025_012
NLD_2025_028,NLD,Netherlands,2025,2025.0,,,,,,,,explicit,high,innovation,human_capital,,,public,basic,growth_supporting,"Increasing STEM program capacity is expected to enhance the supply of skilled workers, which is essential for driving innovation and economic growth.",high,2025 STEM Capacity Expansion Initiative,STEM Funding Adjustment,True,implemented,The funding model is being adjusted to support increased capacity in STEM education.,high,False,2,"This reform is significant as it directly addresses the skills gap in the workforce, which is critical for the future of innovation in the Netherlands.",medium,"The Netherlands plans to expand university STEM program capacity by adjusting the core funding model to raise weights for STEM students, addressing the rising demand for technical skills.",Expand university STEM program capacity by adjusting the core funding model through raising weights for STEM students.,135.0,135.0,EVT_NLD_2025_0891,1,2025,NLD_2025_028
NLD_2025_008,NLD,Netherlands,2025,2025.0,2024.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"This funding aims to enhance sustainable practices in agriculture, potentially increasing productivity and reducing environmental impact.",high,2025 Nitrogen Reduction Strategy,Innovation in Livestock Farming,False,announced,The government announced the allocation of funds to support innovation in livestock farming.,high,False,2,"This initiative represents a significant investment in agricultural innovation, addressing both economic and environmental challenges.",medium,The government allocated EUR 5 billion to support innovation in livestock farming as part of its broader strategy to address nitrogen pollution.,The government allocated EUR 5 billion to voluntary buyouts and innovation in livestock farming.,,,EVT_NLD_2025.0_1876,1,2025,NLD_2025_008
NLD_2025_023,NLD,Netherlands,2025,2025.0,2024.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"This initiative aims to mobilize private capital for high-risk investments, thereby enhancing the funding landscape for innovative startups.",high,2025 Deep-Tech Funding Initiative,,False,announced,The government has introduced a new tender specifically targeting deep-tech funds.,high,True,3,"This reform represents a significant policy shift aimed at addressing critical funding gaps in the deep-tech sector, which is essential for fostering innovation and economic growth.",high,"The Dutch government has introduced a new tender in 2025 specifically targeting deep-tech funds to address financing gaps for innovative enterprises, particularly in high-risk sectors.",The government has introduced a new tender in 2025 specifically targeting deep-tech funds.,129.0,129.0,EVT_NLD_2025.0_1879,1,2025,NLD_2025_023
NLD_1996_004,NLD,Netherlands,1996,,1995.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"By increasing private R&D spending, the initiative is expected to foster innovation and enhance productivity across sectors.",high,1995 White Paper Knowledge in Action,Private R&D Enhancement Measures,False,announced,The 1995 White Paper Knowledge in Action announced a number of measures aimed at improving the skills of the labour force and harnessing technology.,high,False,2,"The measures represent a significant effort to enhance the innovation landscape in the Netherlands, focusing on private sector engagement in R&D.",medium,"The Dutch government announced measures to increase private research spending and development (R&D), aiming to speed up technology diffusion and improve technical education.","Initiatives are directed to increasing private research spending and development (R&D), speeding technology diffusion, and improving technical education.",76.0,76.0,EVT_NLD_nan_1884,1,1996,NLD_1996_004
NLD_1996_007,NLD,Netherlands,1996,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Enhancing tax incentives is expected to encourage more private investment in R&D, thereby fostering innovation and economic growth.",high,Knowledge in Action,Tax Incentives for R&D,True,announced,The government has proposed an effective reduction in corporate taxes which would especially benefit small and medium-sized enterprises.,medium,False,2,"While significant, these tax incentives are part of a broader strategy and do not represent a complete overhaul of the tax system.",medium,The government plans to increase tax incentives for private R&D through the extension of the Act to Promote Research and Development (WBSO) and simplify application procedures for Technical Development Credit (TOK).,The Government has also proposed an effective reduction in corporate taxes which would especially benefit small and medium-sized enterprises.,,,EVT_NLD_nan_1886,1,1996,NLD_1996_007
NLD_1996_008,NLD,Netherlands,1996,,,,,,,,,,,innovation,human_capital,,,public,basic,growth_supporting,"By strengthening public research institutions, the reform is expected to foster innovation and improve the overall research output, which can lead to economic growth.",high,1996 Innovation and Research Reform,,False,announced,The ongoing institutional reform is noted as a significant step towards enhancing innovation capacity.,high,True,3,"This reform represents a structural change in the management of public research, which is crucial for fostering innovation and addressing the economy's capacity to adapt and grow.",high,The ongoing institutional reform of public research institutes and universities aims to enhance the Dutch economy's capacity to innovate by improving the management and effectiveness of these institutions.,The ongoing institutional reform of public research institutes and universities should contribute significantly to the Dutch economy's capacity to innovate.,107.0,107.0,EVT_NLD_nan_1887,1,1996,NLD_1996_008
NLD_1998_003,NLD,Netherlands,1998,,,,,,,,,,,innovation,innovation_instruments,,,public_private,adoption,growth_supporting,"This initiative is expected to lower barriers for high-tech projects, facilitating innovation and potentially leading to economic growth.",high,Technology Evaluation Initiative,Technology Certification Scheme,False,announced,The scheme has been developed and announced but not yet implemented.,medium,False,2,The establishment of a technology certification scheme represents a significant step in improving the evaluation process for high-tech projects.,medium,"The Technology Rating Foundation, with assistance from Dutch authorities, has developed a technology certification scheme aimed at reducing the costs associated with evaluating high-tech projects by providing expert evaluations.","One response, developed by the Technology Rating Foundation with assistance from the Dutch authorities, is the technology certification scheme.",127.0,127.0,EVT_NLD_nan_1889,1,1998,NLD_1998_003
NLD_2002_009,NLD,Netherlands,2002,,,,,,,,,,,innovation,startup_ecosystem,,,private,commercialization,growth_supporting,"By facilitating access to credit for SMEs, the scheme supports their growth and innovation potential, which can enhance overall economic productivity.",high,SME Support Initiatives,SME Credit Guarantee Scheme,False,implemented,The scheme is operational and providing guarantees to banks.,high,False,2,"The scheme represents a significant effort to improve financing conditions for SMEs, which are crucial for innovation and economic dynamism.",medium,"The SME Credit Guarantee Scheme (BBMKB) aims to provide guarantees to banks that lend to new, small, and medium-sized businesses facing difficulties in accessing credit due to inadequate collateral.","The SME Credit Guarantee Scheme (BBMKB) aims at giving guarantees to banks which make loans to new, small and medium-sized businesses with difficult access to bank credit under normal banking conditions, due to a lack of adequate collateral.",153.0,153.0,EVT_NLD_2002_0854,1,2002,NLD_2002_009
NLD_2002_010,NLD,Netherlands,2002,,,,,,,,,,,innovation,knowledge_transfer,sectoral_rd,,public_private,applied,growth_supporting,"By fostering collaboration between firms and research institutes, the initiative enhances knowledge transfer and innovation, which can lead to improved competitiveness.",high,Cluster Projects Initiative,,False,implemented,The cluster projects have been playing an important role for several years in Dutch industrial policy.,high,False,2,"The initiative represents a significant approach to enhancing collaboration between the private and public sectors, which is essential for driving innovation.",medium,"The cluster projects initiative aims to stimulate partnerships between innovative firms and publicly-financed research institutes, addressing systemic failures in knowledge interaction.",The so-called 'cluster projects' have been playing an important role for already several years in Dutch industrial policy and in efforts to stimulate partnerships between innovative firms and publicly-financed research institutes.,,,EVT_NLD_2002_0855,1,2002,NLD_2002_010
NLD_2002_001,NLD,Netherlands,2002,,,,,,,,,,,innovation,startup_ecosystem,,,private,commercialization,growth_supporting,"These funds are designed to enhance access to capital for innovative firms, thereby fostering entrepreneurship and economic growth.",high,Venture Capital Initiative,Start-up and Growth Funds,False,announced,The Ministry of Economic Affairs has prepared two special venture capital funds.,high,False,2,"The establishment of these funds represents a significant effort to bolster the startup ecosystem, particularly in the ICT sector, which is crucial for innovation.",medium,"The Ministry of Economic Affairs has prepared two special venture capital funds, the Start-up Fund and the Growth Fund, to support financing for start-ups and fast-growing companies in the ICT sector, along with thematic incubators providing essential support.",The Ministry of Economic Affairs has prepared two special venture capital funds (the Start-up Fund and the Growth Fund) to meet the financing requirements of start-ups and fast-growing companies in the information and communication technology sector (ICT).,153.0,153.0,EVT_NLD_nan_1890,1,2002,NLD_2002_001
NLD_2002_002,NLD,Netherlands,2002,,,,,,,,,,,innovation,rd_funding,research_infrastructure,,public,basic,growth_supporting,"This funding aims to strengthen the research capacity and innovation potential of public research institutes, which is essential for long-term economic growth.",high,Innovation Funding Initiative,Fundamental and Innovation-Oriented Research Funding,False,announced,A little over €130 million of public money will be allocated in the 2000-10 period to demand-driven and innovation-oriented fundamental research.,high,False,2,"This funding initiative represents a significant commitment to enhancing the research landscape and fostering innovation, which is vital for economic competitiveness.",medium,"The government is allocating over €130 million to demand-driven and innovation-oriented fundamental research, alongside €50 million for new Innovation-Oriented Research Programmes (IPOs), enhancing the research infrastructure and autonomy of publicly-funded research institutes.","A little over €130 million of public money will be allocated in the 2000-10 period to demand-driven and innovation-oriented fundamental research, and some €50 million will be allocated to the new Innovation-Oriented Research Programmes (IPOs).",,,EVT_NLD_nan_1891,1,2002,NLD_2002_002
NLD_2004_005,NLD,Netherlands,2004,,,,,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"By enhancing technology transfer, the programme aims to improve the commercialization of research outputs, thereby fostering innovation in SMEs.",high,University-SME Technology Transfer Programme,,False,announced,The authorities have concluded that one major weakness in the national innovation system is a lack of technology transfer from universities.,high,False,2,"This initiative addresses a critical gap in the innovation system, potentially leading to significant improvements in SME innovation capacity.",medium,"The government has initiated a programme to strengthen technology transfer from universities to SMEs, addressing the identified weakness in the national innovation system.",The authorities have concluded that one major weakness in the national innovation system is a lack of technology transfer from universities.,,,EVT_NLD_nan_1895,1,2004,NLD_2004_005
NLD_2004_006,NLD,Netherlands,2004,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"By providing financial support and resources for high-tech start-ups, the programme aims to enhance innovation and entrepreneurship in the sector.",high,TechnoPartner Action Programme,,False,announced,The government promotes high-tech start-ups through the TechnoPartner action programme.,high,False,2,"This programme represents a significant effort to bolster the high-tech start-up ecosystem, which is vital for innovation and economic growth.",medium,"The government has initiated the TechnoPartner action programme to improve the start-up climate for high-tech firms, including a seed facility and a Knowledge Exploitation Subsidy Agreement.",The government promotes high-tech start-ups through the TechnoPartner action programme.,173.0,173.0,EVT_NLD_nan_1896,1,2004,NLD_2004_006
NLD_2004_009,NLD,Netherlands,2004,,2004.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public_private,applied,growth_supporting,"Enhances collaboration between public and private sectors, fostering innovation and economic growth through increased R&D activities.",high,2004 R&D Tax-Expenditure Initiative,R&D Tax-Expenditure Schemes,False,announced,The government has stepped up R&D tax-expenditure schemes.,high,False,2,"Significant enhancement of existing tax instruments aimed at improving R&D collaboration, which is crucial for innovation.",medium,The government has stepped up R&D tax-expenditure schemes for science-industry or private-public cooperation to speed up knowledge transfer.,The government has stepped up R&D tax-expenditure schemes for science-industry or private-public cooperation to speed up the knowledge transfer.,221.0,221.0,EVT_NLD_nan_1898,1,2004,NLD_2004_009
NLD_2004_010,NLD,Netherlands,2004,,2004.0,explicit,high,,,,,,,innovation,rd_funding,,,public_private,applied,growth_supporting,"Facilitates innovative research through enhanced funding, promoting collaboration between public and private sectors.",high,2004 Collaborative R&D Support Initiative,Increased Direct Support for Research Projects,False,announced,Direct support to specific research projects involving private-public cooperation has been increased.,high,False,2,"Significant increase in funding for collaborative research projects, which is essential for driving innovation.",medium,Direct support to specific research projects involving private-public cooperation has been increased to enhance collaborative R&D efforts.,Direct support to specific research projects involving private-public cooperation has been increased.,222.0,222.0,EVT_NLD_nan_1899,1,2004,NLD_2004_010
NLD_2004_011,NLD,Netherlands,2004,,2004.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,private,commercialization,growth_supporting,"Encourages the establishment and growth of innovative firms, which can lead to job creation and economic dynamism.",high,2004 Start-Up Support Initiative,Targeted Start-Up Finance,False,announced,Target public support to start-up finance to innovative firms and reduce the administrative burden for start-ups.,high,False,2,"Significant reform aimed at enhancing the start-up ecosystem, which is vital for fostering innovation and entrepreneurship.",medium,"Public support for start-up finance to innovative firms has been targeted, alongside a reduction in the administrative burden for start-ups.",Target public support to start-up finance to innovative firms and reduce the administrative burden for start-ups.,222.0,222.0,EVT_NLD_nan_1900,1,2004,NLD_2004_011
NLD_2006_010,NLD,Netherlands,2006,,,,,,,,,,,innovation,research_infrastructure,,,public,applied,growth_supporting,Investing in innovation and infrastructure is expected to strengthen the economy's structure and promote long-term growth.,high,Fund for Economic Structure Improvement,FES Establishment,False,announced,The fund has been announced but not yet implemented.,medium,True,3,The establishment of the FES represents a major reform in how economic resources are allocated towards innovation.,high,"The government established a separate Fund for Improvement of the Structure of the Economy (FES) to ensure that revenues from natural gas resources are used for investments that strengthen the economy's structure, targeting innovation and infrastructure.","Over 40% of the gas resources flow into the FES, and should subsequently only be used for investments that strengthen the structure of the economy.",,,EVT_NLD_nan_1902,1,2006,NLD_2006_010
NLD_2008_002,NLD,Netherlands,2008,,2007.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,commercialization,growth_supporting,"By facilitating access to R&D services, the voucher system is expected to enhance innovation capabilities among SMEs, contributing to overall economic growth.",high,Government Innovation Pillar,Innovation Voucher System Expansion,True,announced,The government has allocated additional funding for expanding the innovation voucher system.,high,False,2,This expansion of the voucher system is a significant enhancement of an existing instrument aimed at supporting SME innovation.,medium,"To foster entrepreneurship, the government has allocated an additional €450 million to expand the innovation voucher system for SMEs, allowing them to purchase R&D services from knowledge centres.","The government has allocated an additional €450 million for spending on, among other things, expanding the innovation voucher system for SME to purchase R&D from knowledge centres.",32.0,32.0,EVT_NLD_nan_1904,1,2008,NLD_2008_002
NLD_2008_004,NLD,Netherlands,2008,,2008.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"By providing financial support for research purchases, the initiative encourages innovation and enhances the competitiveness of small and medium-sized enterprises.",high,2008 Coalition Agreement,Innovation Voucher Increase,True,announced,"The government aims at stimulating research, innovation and entrepreneurship.",high,False,2,"This reform represents a significant effort to enhance innovation support for SMEs, which is crucial for economic growth.",medium,"The Dutch government aims to stimulate research, innovation, and entrepreneurship by increasing the number of innovation vouchers for small and medium-sized companies to purchase research.",The direct innovation measures include increasing the number of innovation vouchers (for small and medium-sized companies to purchase research).,40.0,40.0,EVT_NLD_nan_1906,1,2008,NLD_2008_004
NLD_2008_005,NLD,Netherlands,2008,,2008.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"By reducing the cost of R&D for small firms, this measure is expected to incentivize more investment in innovation, thereby enhancing productivity.",high,2008 Coalition Agreement,Wage Subsidy Extension,True,announced,The direct innovation measures include extending wage subsidies for research and development activities for small companies.,high,False,2,"This reform is significant as it directly supports small companies in their R&D efforts, which is vital for fostering innovation.",medium,The government plans to extend wage subsidies for research and development activities for small companies to further encourage innovation.,The direct innovation measures include extending wage subsidies for research and development activities for small companies.,40.0,40.0,EVT_NLD_nan_1907,1,2008,NLD_2008_005
NLD_2012_002,NLD,Netherlands,2012,,,,,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"Enhancing patent rights is expected to incentivize researchers to commercialize their findings, thereby fostering innovation and economic growth.",medium,Patent Rights Reform,Patent Rights Reform,False,announced,The plan has been articulated but not yet implemented.,medium,False,2,"While significant, the reform is more focused and does not represent a system-wide change.",medium,The government plans to establish clear and more generous rules for sharing patent rights to enhance researchers' incentives to market the results of their research.,"To enhance researchers’ incentives to market the result of their research, clear and more generous rules for sharing patents rights should be established.",,,EVT_NLD_nan_1909,1,2012,NLD_2012_002
NLD_2012_004,NLD,Netherlands,2012,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,applied,growth_supporting,"The fund is designed to support innovative SMEs, which are crucial for economic growth and job creation.",high,SME+ Innovation Fund,,False,announced,The initiative has been publicly announced but not yet implemented.,medium,True,3,The establishment of this fund represents a significant investment in the startup ecosystem.,high,"The government is creating a new SME+ Innovation fund to back innovative and fast-growing SMEs, which includes direct credits for R&D projects that convert into subsidies if projects fail, and aims to mobilize private capital to close an equity gap for investments.",The government is creating a new SME+ Innovation fund to back innovative and fast growing SMEs as an umbrella for different finance schemes.,63.0,63.0,EVT_NLD_nan_1910,1,2012,NLD_2012_004
NLD_2014_004,NLD,Netherlands,2014,,,,,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"By providing financial support for innovation, the fund aims to increase the capacity of SMEs to develop new products and services, thereby enhancing productivity and economic growth.",high,SME+ Innovation Initiative,SME+ Innovation Fund,False,announced,The SME+ Innovation Fund was mentioned as a new initiative to support SMEs.,medium,False,2,"The fund represents a significant effort to bolster innovation among SMEs, which are crucial for economic dynamism, but it is not a comprehensive overhaul of the innovation system.",medium,"The SME+ Innovation Fund was introduced to support small and medium-sized enterprises in their innovation activities, aiming to enhance their competitiveness and growth potential.",The SME+ Innovation Fund was introduced to support small and medium-sized enterprises in their innovation activities.,,,EVT_NLD_nan_1914,1,2014,NLD_2014_004
NLD_2014_005,NLD,Netherlands,2014,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"This reform aims to enhance the financial support and collaboration between public research entities and startups, fostering innovation and economic growth.",high,SME Innovation Support Initiative,,False,announced,The plan to allow public research institutes to take equity stakes has been outlined as a recommendation.,high,False,2,"This reform represents a significant shift in how public research institutes can engage with the private sector, potentially leading to increased innovation and collaboration.",medium,"The Netherlands plans to allow public research institutes to take equity stakes in young businesses, broadening access to academic research and increasing direct innovation grants to SMEs.","Allow public research institutes to take equity stakes in young business, broaden access to academic research and increase the share of direct innovation grants to SMEs.",12.0,12.0,EVT_NLD_nan_1915,1,2014,NLD_2014_005
NLD_2014_015,NLD,Netherlands,2014,,2014.0,explicit,high,,,,,,,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,"Enhances the link between academic research and market applications, fostering innovation and economic growth.",high,2014 SME Development Initiative,University Commercialisation Incentives,True,announced,The government has announced plans to strengthen incentives for universities.,high,False,2,"This reform represents a significant shift in how universities engage with the private sector, potentially leading to increased innovation and economic activity.",medium,The government aims to strengthen incentives for universities to commercialise their research by allowing them to take equity stakes in small businesses and encouraging free access to research and unexploited patents.,Strengthen incentives for universities to commercialise their research by allowing them to take equity stakes in small businesses.,116.0,116.0,EVT_NLD_nan_1917,1,2014,NLD_2014_015
NLD_2016_011,NLD,Netherlands,2016,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"By increasing the availability of venture capital, the initiative supports the growth of innovative startups, which can lead to job creation and economic expansion.",high,Dutch Venture Initiative,,False,implemented,The initiative is backed by the European Investment Fund and aims to enhance the venture capital ecosystem.,high,True,3,"The initiative represents a significant investment in the venture capital landscape, crucial for supporting innovative firms and enhancing their growth potential.",high,"The Dutch Venture Initiative was launched with EUR 300 million to support the venture capital ecosystem, aimed at enhancing the availability of equity financing for innovative firms.","The Dutch Venture Initiative of EUR 300 million, backed by the European Investment Fund and the Regional Participation Company of the province of Brabant and supported by the Ministry of Economic Affairs, is a useful addition to the venture capital ecosystem.",,,EVT_NLD_2016_0873,1,2016,NLD_2016_011
NLD_2016_001,NLD,Netherlands,2016,,2016.0,explicit,high,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"This programme is expected to stimulate private sector investment in R&D, enhancing innovation capacity and economic growth in the healthcare sector.",high,Healthcare Innovation Programme,,False,announced,The authorities have announced a EUR130 million programme for healthcare innovation.,high,False,2,"This programme represents a significant investment in a targeted area of innovation, which could enhance the overall R&D landscape in the Netherlands.",medium,The Netherlands has announced a EUR130 million programme for healthcare innovation aimed at leveraging private sector innovation in promising sectors and potentially disruptive technologies.,"Stepping up R&D support with a more specific focus, such as for the recently announced EUR130 million programme for healthcare innovation, could help to leverage private sector innovation.",,,EVT_NLD_nan_1918,1,2016,NLD_2016_001
NLD_2016_004,NLD,Netherlands,2016,,2016.0,explicit,high,,,,,,,innovation,rd_funding,,,public,applied,growth_supporting,"Increasing R&D investment is expected to enhance innovation capacity, leading to higher productivity and economic growth.",high,2016 Innovation Investment Initiative,,False,announced,The initiative to boost R&D investment has been highlighted as a necessary step for maintaining innovation leadership.,high,False,2,"This initiative represents a significant commitment to enhancing R&D investment, which is crucial for sustaining innovation in the economy.",medium,The Netherlands aims to lift investment in research and development to maintain its position among innovation frontrunners.,Lifting investment in research and development would help the Netherlands to remain among the innovation frontrunners.,12.0,12.0,EVT_NLD_nan_1921,1,2016,NLD_2016_004
NLD_2016_005,NLD,Netherlands,2016,,2016.0,explicit,high,,,,,,,innovation,rd_funding,,,public,applied,growth_supporting,"Increased public funding for R&D is likely to stimulate innovation, leading to higher productivity and economic growth.",high,2016 Innovation Support Initiative,,False,announced,The government has announced plans to increase direct public support for R&D.,high,True,3,"This reform represents a significant shift in the government's approach to funding R&D, which is crucial for enhancing the country's innovation capacity.",high,"The Netherlands aims to strengthen innovation performance by increasing direct public support for R&D, which is expected to enhance the overall research and development landscape.",Step up efforts to strengthen innovation performance by increasing direct public support for R&D.,37.0,37.0,EVT_NLD_nan_1922,1,2016,NLD_2016_005
